video_id,hole_id,airflow_rate,delta_T,pressure_Pa,material,session,source_dataset_key
temp_2025-10-24-18-0-33_24_34_10_,3,1.9103,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-59-40_24_334_10_,4,1.51533,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-13-33_24_34_10_,4,1.51533,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-16-40_24_34_10_,4,1.51533,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-18-0-33_24_34_10_,4,1.51533,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-59-40_24_334_10_,5,0.51756,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-13-33_24_34_10_,5,0.51756,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-16-40_24_34_10_,5,0.51756,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-18-0-33_24_34_10_,5,0.51756,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-59-40_24_334_10_,6,3.19809,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-13-33_24_34_10_,6,3.19809,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-16-40_24_34_10_,6,3.19809,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-18-0-33_24_34_10_,6,3.19809,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-59-40_24_334_10_,7,1.88944,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-13-33_24_34_10_,7,1.88944,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-16-40_24_34_10_,7,1.88944,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-18-0-33_24_34_10_,7,1.88944,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-59-40_24_334_10_,8,2.13918,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-13-33_24_34_10_,8,2.13918,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-16-40_24_34_10_,8,2.13918,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-18-0-33_24_34_10_,8,2.13918,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-59-40_24_334_10_,9,0.93233,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-13-33_24_34_10_,9,0.93233,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-16-40_24_34_10_,9,0.93233,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-18-0-33_24_34_10_,9,0.93233,10.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,1,13.22656,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,1,13.22656,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,1,13.22656,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,1,13.22656,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,10,17.7869,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,10,17.7869,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,10,17.7869,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,10,17.7869,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,2,3.462,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,2,3.462,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,2,3.462,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,2,3.462,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,3,1.9103,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,3,1.9103,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,3,1.9103,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,3,1.9103,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,4,1.51533,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,4,1.51533,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,4,1.51533,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,4,1.51533,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,5,0.51756,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,5,0.51756,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,5,0.51756,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,5,0.51756,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,6,3.19809,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,6,3.19809,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,6,3.19809,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,6,3.19809,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,7,1.88944,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,7,1.88944,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,7,1.88944,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,7,1.88944,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,8,2.13918,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,8,2.13918,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,8,2.13918,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,8,2.13918,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-14-58-54_23_35_12_,9,0.93233,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-16-12-34_24_36_12_,9,0.93233,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-15-37_24_36_12_,9,0.93233,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-24-17-59-59_24_36_12_,9,0.93233,12.0,8.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,1,16.22772,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,1,16.22772,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,1,16.22772,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,1,16.22772,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,10,21.72887,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,10,21.72887,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,10,21.72887,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,10,21.72887,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,2,4.3338,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,2,4.3338,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,2,4.3338,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,2,4.3338,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,3,2.40095,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,3,2.40095,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,3,2.40095,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,3,2.40095,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,4,1.89899,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,4,1.89899,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,4,1.89899,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,4,1.89899,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,5,0.71526,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,5,0.71526,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,5,0.71526,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,5,0.71526,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,6,4.01428,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,6,4.01428,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,6,4.01428,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,6,4.01428,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,7,2.38685,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,7,2.38685,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,7,2.38685,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,7,2.38685,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,8,2.62623,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,8,2.62623,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,8,2.62623,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,8,2.62623,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-10-1-5_23_29_6_,9,1.2257,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-27-21_23_29_6_,9,1.2257,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-25-51_23_29_6_,9,1.2257,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-43-23_23_29_6_,9,1.2257,6.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,1,16.22772,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,1,16.22772,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,1,16.22772,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,1,16.22772,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,1,16.22772,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,10,21.72887,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,10,21.72887,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,10,21.72887,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,10,21.72887,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,10,21.72887,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,2,4.3338,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,2,4.3338,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,2,4.3338,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,2,4.3338,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,2,4.3338,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,3,2.40095,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,3,2.40095,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,3,2.40095,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,3,2.40095,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,3,2.40095,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,4,1.89899,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,4,1.89899,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,4,1.89899,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,4,1.89899,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,4,1.89899,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,5,0.71526,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,5,0.71526,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,5,0.71526,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,5,0.71526,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,5,0.71526,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,6,4.01428,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,6,4.01428,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,6,4.01428,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,6,4.01428,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,6,4.01428,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,7,2.38685,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,7,2.38685,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,7,2.38685,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,7,2.38685,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,7,2.38685,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,8,2.62623,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,8,2.62623,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,8,2.62623,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,8,2.62623,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,8,2.62623,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-23-17_23_31_8_,9,1.2257,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-21-44_23_31_8_,9,1.2257,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-38-47_23_31_8_,9,1.2257,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-51-44_23_31_8_,9,1.2257,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-57-50_23_31_8_,9,1.2257,8.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,1,16.22772,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,1,16.22772,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,1,16.22772,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,1,16.22772,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,10,21.72887,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,10,21.72887,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,10,21.72887,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,10,21.72887,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,2,4.3338,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,2,4.3338,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,2,4.3338,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,2,4.3338,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,3,2.40095,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,3,2.40095,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,3,2.40095,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,3,2.40095,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,4,1.89899,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,4,1.89899,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,4,1.89899,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,4,1.89899,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,5,0.71526,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,5,0.71526,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,5,0.71526,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,5,0.71526,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,6,4.01428,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,6,4.01428,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,6,4.01428,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,6,4.01428,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,7,2.38685,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,7,2.38685,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,7,2.38685,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,7,2.38685,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,8,2.62623,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,8,2.62623,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,8,2.62623,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,8,2.62623,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-21-15_23_33_10_,9,1.2257,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-19-44_23_33_10_,9,1.2257,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-36-33_23_33_10_,9,1.2257,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-50-12_23_33_10_,9,1.2257,10.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,1,16.22772,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,1,16.22772,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,1,16.22772,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,1,16.22772,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,10,21.72887,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,10,21.72887,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,10,21.72887,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,10,21.72887,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,2,4.3338,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,2,4.3338,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,2,4.3338,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,2,4.3338,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,3,2.40095,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,3,2.40095,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,3,2.40095,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,3,2.40095,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,4,1.89899,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,4,1.89899,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,4,1.89899,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-9-48-49_23_35_12_,4,1.89899,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-11-19-52_23_35_12_,5,0.71526,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-15-18-47_23_35_12_,5,0.71526,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
temp_2025-10-27-16-35-42_23_35_12_,5,0.71526,12.0,12.0,gypsum,gypsum_10hole,gypsum_10holes_0903
